Protein,C(Time): sum_sq,Residual: sum_sq,C(Time): df,Residual: df,C(Time): F,Residual: F,C(Time): PR(>F),Residual: PR(>F)
CPB1_OID00632,11.723945292825908,1139.4496515228818,2.0,66.0,0.33954128130731687,,0.713333390544088,
CHI3L1_OID00633,9.094386160714127,779.6870524894986,2.0,66.0,0.38491692576568515,,0.6820247261004675,
ST2_OID00634,0.20685914342714465,26.05600357942982,2.0,66.0,0.26198767252568644,,0.7703169839230948,
t-PA_OID00635,11.486085692630104,1250.8417352925078,2.0,66.0,0.3030286063873262,,0.7396000163764546,
SCGB3A2_OID00636,9.061715579033471,1178.904118921965,2.0,66.0,0.253656433384553,,0.7767113210315106,
EGFR_OID00637,45.04203945311098,967.6130446440845,2.0,66.0,1.5361381392903788,,0.22280529863293494,
IGFBP-7_OID00638,27.042659460840433,1266.9281679197152,2.0,66.0,0.7043870243038798,,0.4980898861301334,
CD93_OID00639,10.89014375301681,370.96725801398657,2.0,66.0,0.9687505732271532,,0.38488776329898144,
IL-18BP_OID00640,2.113048028352094,302.76260539377597,2.0,66.0,0.2303143905269504,,0.7949195195597537,
COL1A1_OID00641,0.33453840752104125,294.38502063428234,2.0,66.0,0.037501118176488955,,0.9632138491921318,
PON3_OID00642,159.05496189553887,1214.5885297633747,2.0,66.0,4.321474815487804,,0.017231366014003678,
CTSZ_OID00643,72.22831769719657,1479.934236128921,2.0,66.0,1.6105678386372912,,0.20752580341272808,
MMP-3_OID00644,3.170924193536586,53.96265911902573,2.0,66.0,1.939127909836712,,0.15193646359632584,
RARRES2_OID00645,0.8196501670802485,93.55186390796796,2.0,66.0,0.2891279166843456,,0.7498600601433226,
ICAM-2_OID00646,0.702760283350189,887.731138594208,2.0,66.0,0.02612400122325454,,0.9742243468166362,
KLK6_OID00647,19.975975849255207,730.3307189266166,2.0,66.0,0.9026146455872395,,0.41045413808013054,
PDGF subunit A_OID00648,8.279120304311421,327.597826743659,2.0,66.0,0.8339828525665431,,0.4388406961903525,
TNF-R1_OID00649,11.033077828109757,678.1073306176737,2.0,66.0,0.5369232153794572,,0.5870753833936975,
IGFBP-2_OID00650,7.050360429071356,428.12038799252264,2.0,66.0,0.5434496947232943,,0.5833176352314464,
vWF_OID00651,11.258050583236482,1544.7549264889772,2.0,66.0,0.24050136554101154,,0.7869195786589911,
PECAM-1_OID00652,30.507344290132284,2096.1335160023445,2.0,66.0,0.4802854178365418,,0.6207518329907062,
CCL16_OID00654,3.4870367498406534,207.34587817868731,2.0,66.0,0.5549770931331184,,0.5767409330884643,
GP6_OID05026,54.96135409723514,1670.2885172506785,2.0,66.0,1.0858750847393595,,0.34356050214288125,
GSAP_OID01308,1.7500413615819923,454.33338133639955,2.0,66.0,0.12711230850423738,,0.8808498277541837,
TNFRSF10A_OID01309,29.795702744978747,983.2197645136787,2.0,66.0,1.0000390818736633,,0.37336987961568424,
NFKBIE_OID01310,6.529101939156882,871.8527916571484,2.0,66.0,0.24712929298838074,,0.7817591796941952,
GFRA2_OID01311,4.867213975201268,326.86644969025883,2.0,66.0,0.4913874193385242,,0.6139972512890961,
STX16_OID01312,49.19126187067307,397.0312435094845,2.0,66.0,4.0886244301159955,,0.02118439430955945,
WNT9A_OID01313,0.9350883453799973,255.86303082034976,2.0,66.0,0.12060325908984607,,0.886580444574856,
PCDH17_OID01314,39.201703375848744,1441.0028037029556,2.0,66.0,0.8977471855562602,,0.41240357080705925,
CRX_OID01315,0.8265292566092779,90.98760582486827,2.0,66.0,0.29977121851744976,,0.7419912331914968,
BCL2L11_OID01316,2.1262832498930444,66.49622518659814,2.0,66.0,1.0552079768373412,,0.35391852782266553,
SIGLEC6_OID01317,5.105185688502714,237.3150690696936,2.0,66.0,0.7099048888088675,,0.495406407195464,
STX6_OID01318,6.0735619014537425,316.8607591099272,2.0,66.0,0.6325413828805478,,0.5344294756949818,
VEGFD_OID01319,5.819092122431431,231.2447792581502,2.0,66.0,0.8304189208348112,,0.44036887805512903,
HS6ST1_OID01320,4.8850113240979525,583.0602541921023,2.0,66.0,0.27648150004428135,,0.7593217211065856,
IGSF3_OID01321,0.6924081416577632,355.1348163627372,2.0,66.0,0.0643402663493505,,0.9377446215822004,
ENTPD6_OID01322,14.707474709560538,217.73084164123497,2.0,66.0,2.2291130726221393,,0.1156654365884469,
DDAH1_OID01323,42.802215080261,1374.2172082291072,2.0,66.0,1.0278383134706954,,0.36343447192319467,
VAMP5_OID01324,6.617396489821672,167.59953711739598,2.0,66.0,1.3029515947359323,,0.27862548019920663,
FATC1_OID01325,100.40483823957447,397.1365641570879,2.0,66.0,8.343124156644901,,0.0005883711793302247,
TCL1B_OID01326,68.89848760618702,828.2227539457094,2.0,66.0,2.7452156804100682,,0.07157619282977004,
PAK4_OID01327,3.1533704079209786,88.58603700352126,2.0,66.0,1.1746910346294857,,0.31528863635456117,
GH2_OID01328,9.27175563890015,886.8013478587526,2.0,66.0,0.3450242118175476,,0.7094728683098863,
GCG_OID01329,0.7964936442103544,34.42410288752401,2.0,66.0,0.7635432169379105,,0.4700840156926097,
COL4A1_OID01330,12.219830621169276,741.2446842365955,2.0,66.0,0.5440233421894903,,0.5829885335153442,
TP53_OID01331,3.56196444589815,49.15017657964991,2.0,66.0,2.3915443421480425,,0.09937475198504826,
JUN_OID01332,9.502687120462708,331.2968501045991,2.0,66.0,0.9465489179153416,,0.3932821560173395,
PFKM_OID01333,2.4593080499399815,435.2262913090069,2.0,66.0,0.1864711927304008,,0.8303181586043374,
TACSTD2_OID01334,8.328088322511023,1810.3155148628903,2.0,66.0,0.1518116109520713,,0.8594492646618542,
CFC1_OID01335,4.069851886856726,764.7470319358987,2.0,66.0,0.17562031189096453,,0.8393272064698425,
BCR_OID01336,65.16804868092093,682.3117824375355,2.0,66.0,3.15185178070301,,0.049277871409631635,
ARSB_OID01337,34.031183990143205,1742.6263626292694,2.0,66.0,0.6444462770437508,,0.5282242188014008,
CRISP2_OID01338,20.108796879937177,671.4895571249758,2.0,66.0,0.9882362130531557,,0.37767244183617843,
BGN_OID01339,7.867912090153115,354.92975262613675,2.0,66.0,0.7315281321274417,,0.48503320970763864,
CBL_OID01340,0.07005010045232501,366.96252116487676,2.0,66.0,0.006299426185509817,,0.9937209710046421,
OMG_OID01341,14.942488939723551,1202.7776909249212,2.0,66.0,0.4099694721072584,,0.6653488572592772,
DNAJB1_OID01342,2.2323923897478912,760.7659661813816,2.0,66.0,0.09683523203785943,,0.9078342758085889,
PRDX6_OID01343,0.4402092998149591,33.07092219238056,2.0,66.0,0.4392652496772711,,0.6463802072414653,
LGALS7_OID01344,4.593081834666012,1035.1455099873285,2.0,66.0,0.14642550161458345,,0.8640699054062339,
MAP2K6_OID01345,3.315561977790258,126.46687456272255,2.0,66.0,0.8651557622926289,,0.4257047138724187,
RGS8_OID01346,7.992119898395869,309.3846434032379,2.0,66.0,0.8524662172818868,,0.4310023866235493,
PROK1_OID01347,0.3252988947637057,68.57177176999085,2.0,66.0,0.15654930957902127,,0.8554059296407396,
FLI1_OID01348,8.927385786444205,1290.8033939526097,2.0,66.0,0.2282328450117747,,0.7965644635906484,
GCNT1_OID01349,3.250933965950499,284.6047940082897,2.0,66.0,0.3769466401653153,,0.6874198520637584,
ZBTB16_OID01350,3.931918895510696,585.6766346082338,2.0,66.0,0.22154430599514446,,0.8018738699580404,
SULT2A1_OID01351,0.39980429232326564,47.45266611201424,2.0,66.0,0.2780358350260825,,0.7581522158510741,
ARHGAP1_OID01352,13.345415041597603,1121.3307937774907,2.0,66.0,0.3927464569925212,,0.6767673466755388,
GALNT2_OID01353,12.14409252247807,999.0558312903977,2.0,66.0,0.4011337912158064,,0.6711817160430881,
LRMP_OID01354,0.3991736801550176,245.15075762612327,2.0,66.0,0.053733186765040186,,0.9477263413130057,
ZBTB17_OID01355,17.987036892120383,596.1973434659076,2.0,66.0,0.9955968840607807,,0.3749832597545648,
DCTN2_OID01356,0.3075243761001253,73.6055040212646,2.0,66.0,0.1378742601690805,,0.8714584949280906,
IQGAP2_OID01357,169.768449923795,482.62445011148515,2.0,66.0,11.608112366025184,,4.789642471551219e-05,
MOG_OID01358,0.08975599249824347,100.2384313992383,2.0,66.0,0.02954902337452721,,0.9708961171901926,
CDNF_OID01359,22.86512824147664,1568.0380746801566,2.0,66.0,0.48120593763173747,,0.6201888789282612,
METAP1D_OID01360,7.548446717265733,1254.4802356404348,2.0,66.0,0.19856729073344054,,0.8203926040888909,
SEZ6L2_OID01361,1.9707893220939547,203.13590388091248,2.0,66.0,0.32016027884084736,,0.7271538638894839,
LRRN1_OID01362,44.491513794491,901.5039533398856,2.0,66.0,1.628633961924129,,0.20398261005600687,
FAM19A5_OID01363,6.843913768760417,305.34095482172404,2.0,66.0,0.7396621737197283,,0.4811892679028086,
APBB1IP_OID01364,0.8075998664680459,239.7275365101943,2.0,66.0,0.11117119034972522,,0.8949527532501291,
AMIGO2_OID01365,1.1909925564765955,134.17464460960736,2.0,66.0,0.292922366055691,,0.7470449249176124,
SKAP1_OID01366,62.514190723711486,1545.0760401101165,2.0,66.0,1.3351888452916871,,0.27012108374744614,
LYPD1_OID01367,26.32838725025026,910.6425266580204,2.0,66.0,0.9540920326297682,,0.3904091676114997,
CAMKK1_OID01368,24.179112255681193,425.9572548246165,2.0,66.0,1.8732177827702707,,0.1617049413547183,
AGR3_OID01369,2.7952609913450956,797.4018060576645,2.0,66.0,0.1156802154367299,,0.8909402334812662,
ATG4A_OID01370,12.629294432469607,687.6383437352875,2.0,66.0,0.6060841721065151,,0.5484903094349569,
WASF1_OID01371,36.52684147315862,1478.9370252719102,2.0,66.0,0.8150352232831672,,0.4470284455495275,
NINJ1_OID01372,48.220141747535195,478.3397458810779,2.0,66.0,3.326641140258231,,0.042026863043777195,
NCLN_OID01373,0.13006869772654628,77.68325872285578,2.0,66.0,0.05525343678345417,,0.9462890265958797,
KAZALD1_OID01374,34.69710442336725,690.102784565534,2.0,66.0,1.6591795766944726,,0.19813300849283644,
SIGLEC10_OID01375,0.8975976128655538,120.44984591450792,2.0,66.0,0.2459174687993148,,0.7827000754910174,
DCBLD2_OID01376,3.2400373471713646,250.8486251828966,2.0,66.0,0.4262380644051668,,0.6547453942730788,
SORCS2_OID01377,22.958248891504752,882.4458882201337,2.0,66.0,0.8585480691034297,,0.4284548908166532,
CPXM1_OID01378,0.7632080732511745,992.0180528616318,2.0,66.0,0.025388516211611444,,0.9749405785646764,
CLSTN3_OID01379,6.490760162891614,924.7987827016443,2.0,66.0,0.23161263766988133,,0.7938953505701449,
BOC_OID01380,0.36773184791493513,67.24456200713328,2.0,66.0,0.1804629343842788,,0.8352941935859535,
SEMA4C_OID01381,4.5599386838344556,2422.6405539885973,2.0,66.0,0.06211320797003602,,0.9398313582738808,
SLITRK2_OID01382,83.86189662821837,1015.574834229374,2.0,66.0,2.725001147582751,,0.07292487935648329,
SLITRK6_OID01383,10.151392770093643,312.90831364945836,2.0,66.0,1.0705882419869994,,0.348684115579913,
PREB_OID01384,0.7061419822810195,40.59375728870346,2.0,66.0,0.5740460349492797,,0.5660287934843893,
IL17RB_OID01385,0.7512879618168765,46.36886734065908,2.0,66.0,0.5346799299153321,,0.588372751119812,
GKN1_OID01386,11.124111380007557,59.64974365713703,2.0,66.0,6.154186976063002,,0.0035422488854423948,
FGF-21_OID01387,3.9928748692613643,109.52622324216304,2.0,66.0,1.2030440453907758,,0.30677710668642566,
LYAR_OID01388,4.986820456698193,1040.6217375952656,2.0,66.0,0.15814110846014778,,0.8540518298480158,
PODXL2_OID01389,63.498588101293436,558.6388482082828,2.0,66.0,3.750998366947469,,0.028646947129311352,
ARHGEF12_OID01390,5.499131012948884,1076.4170082944545,2.0,66.0,0.16858830920448592,,0.845219321151464,
SLAMF8_OID01391,4.07616609426344,732.6353800549579,2.0,66.0,0.18360221847408345,,0.8326904197091568,
MRC2_OID01392,64.5509953779009,607.2568960943572,2.0,66.0,3.5078775740073875,,0.03566175358021107,
OPTC_OID01393,28.412826839567696,1646.2511784250132,2.0,66.0,0.5695505631180587,,0.5685355551594732,
DKKL1_OID01394,1.242700162415447,1384.4737731888877,2.0,66.0,0.029620716660636055,,0.9708265752950406,
KLK12_OID01395,0.5224625569882253,2647.6723081159726,2.0,66.0,0.0065118573502322705,,0.9935099370811123,
WASF3_OID01396,3.254449440135574,820.7333860438664,2.0,66.0,0.13085471281015223,,0.8775722789278956,
TDRKH_OID01397,7.024325139457767,832.9433435668448,2.0,66.0,0.2782935134693274,,0.7579585140830444,
HS3ST3B1_OID01398,0.25671999114554533,36.975464760472846,2.0,66.0,0.22911841034813424,,0.7958642162255845,
TACC3_OID01399,36.339082405050185,977.5741257420502,2.0,66.0,1.2266995287507056,,0.29985706197163553,
CTSF_OID01400,9.814055192774552,713.6996938181012,2.0,66.0,0.4537816453710047,,0.6371883470216463,
MATN2_OID01401,4.406557085039416,28.717806782731202,2.0,66.0,5.063631248251992,,0.008997520458573703,
HTRA2_OID01402,18.636006584474515,134.55181326604892,2.0,66.0,4.570642359695626,,0.013834247525284985,
MFGE8_OID01403,1.4464221256700986,37.76298378819159,2.0,66.0,1.2639872530951575,,0.28927394731737477,
NUDT5_OID01404,52.60880621055172,1132.2814506565862,2.0,66.0,1.5332677259187495,,0.22341725987034564,
ACAN_OID01405,0.44131960369029066,65.72409724817466,2.0,66.0,0.22158610816345692,,0.8018405741388517,
ITGB1_OID01406,1.6522480049396477,570.83806263834,2.0,66.0,0.0955160276296304,,0.9090292002859072,
DKK3_OID01407,5.110587812786223,2535.1017994834606,2.0,66.0,0.06652569054872215,,0.9357015361738761,
SPINT2_OID01408,28.508058679722996,834.1266461632895,2.0,66.0,1.1278454426052391,,0.3298885663196289,
APP_OID01409,0.14993683163285745,169.96843482906198,2.0,66.0,0.02911079018207373,,0.9713213113492616,
HAVCR2_OID01410,3.6215895221893746,522.594684857326,2.0,66.0,0.2286905276598394,,0.7962024787514682,
DSC2_OID01411,12.77895064577362,1089.5519664627025,2.0,66.0,0.38704475260562554,,0.6805917809304983,
TMSB10_OID01412,0.4105535501375848,1196.588877052027,2.0,66.0,0.011322407732820023,,0.9887433695644039,
ANGPTL4_OID01413,17.59905550944039,531.5039762584521,2.0,66.0,1.092689533387658,,0.3413015950591653,
INHBC_OID01414,6.209036454988831,354.8766191320113,2.0,66.0,0.5773787056351856,,0.5641777843900146,
SPINK1_OID01415,3.5449706033798964,107.94449134403504,2.0,66.0,1.0837424722183477,,0.3442705975294288,
CLEC11A_OID01416,2.744984966977042,715.6386890108996,2.0,66.0,0.12657854487358877,,0.8813183175950218,
PDGFRB_OID01417,13.096281483563052,498.7990719615349,2.0,66.0,0.8664356316021941,,0.4251741276686052,
COCH_OID01418,3.923638665445614,168.55862672652378,2.0,66.0,0.7681604820486517,,0.46796752185558665,
FCRL5_OID01419,11.67811415682268,209.8724371146986,2.0,66.0,1.836247639152984,,0.1674653009419021,
PILRA_OID01420,1.3576098848065496,41.82043916549149,2.0,66.0,1.0712734512741364,,0.34845278063648266,
B4GALT1_OID01421,26.486590127610995,543.5069595050171,2.0,66.0,1.6081808317729451,,0.20799867180569473,
CD300LG_OID01422,5.436953771211903,118.71858841621209,2.0,66.0,1.5113006045942126,,0.2281582826191448,
PARK7_OID01423,55.647352691045235,1186.5850573818107,2.0,66.0,1.5476030372878709,,0.22037819941772463,
BLVRB_OID01424,62.62732301347673,1171.5091863149428,2.0,66.0,1.7641361105717617,,0.17931740370378335,
PLA2G4A_OID01425,1.505461894743155,101.47357620142614,2.0,66.0,0.4895879734041136,,0.6150868906340287,
CD74_OID01426,1.4445349777747014,35.54446470193382,2.0,66.0,1.3411273644520985,,0.26858386773383286,
CCL21_OID01427,2.0221108050546093,269.2454693353433,2.0,66.0,0.2478394779735023,,0.7812083129344569,
PTPRF_OID01428,3.5071954285418414,100.8494608630545,2.0,66.0,1.1476258588932167,,0.3236406322717516,
BCAM_OID01429,171.0781447344921,512.1859163524151,2.0,66.0,11.022518573809705,,7.407792331805334e-05,
SIRPB1_OID01430,18.410770359664255,1609.103278795433,2.0,66.0,0.37757391329395185,,0.6869936580514793,
IGF2R_OID01431,30.057825581847734,373.17787323589994,2.0,66.0,2.6580039046793975,,0.07758505733586518,
P4HB_OID01432,1.3255168986197976,132.25492154168455,2.0,66.0,0.3307404907473825,,0.719575323712482,
FUCA1_OID01433,29.37720501231368,1452.776071897485,2.0,66.0,0.6673070848008573,,0.5165156287443631,
ESAM_OID01434,52.10274301308754,734.8176023336717,2.0,66.0,2.33988749585116,,0.10428207163294402,
BST1_OID01436,1.534054595836398,366.45624081656047,2.0,66.0,0.13814419301414554,,0.8712242708191267,
CST6_OID01437,40.656298312978564,1342.1947524636178,2.0,66.0,0.9995999774739548,,0.37352904072086135,
MYOC_OID01438,0.4720243551111786,85.81685557507878,2.0,66.0,0.18151217047379675,,0.8344230078847976,
SNAP29_OID01439,12.181466948231314,312.8651136362203,2.0,66.0,1.2848617240177183,,0.28351806904671456,
WFIKKN2_OID01440,12.935041017332969,1181.9004217320014,2.0,66.0,0.3611610129950344,,0.6982353936491901,
CDON_OID01441,0.9957110958574238,289.9721480167225,2.0,66.0,0.11331593874802094,,0.8930418542733233,
CD177_OID01442,0.18631936792347809,81.3075056514979,2.0,66.0,0.07562080637215446,,0.9272479305078665,
NID2_OID01443,1.2265755897828603,89.63307601043834,2.0,66.0,0.45158546671008576,,0.6385702864106544,
DAG1_OID01444,6.225724394694111,126.83651611772457,2.0,66.0,1.6197930321124259,,0.20570867099364362,
CD97_OID01445,94.78967633487473,1225.1659580165528,2.0,66.0,2.5531719181252375,,0.08550162536907112,
PTPN6_OID01446,81.92065588244893,977.4491439023328,2.0,66.0,2.765751713002613,,0.07023235380471801,
CD109_OID01447,57.43252612983723,1997.2067503662347,2.0,66.0,0.9489620250567878,,0.3923607003385958,
VSIG4_OID01448,8.001052480143196,227.32401704143908,2.0,66.0,1.1614907007234274,,0.31933400245971255,
CRIM1_OID01449,27.351209079937814,1178.5666315338813,2.0,66.0,0.7658369713583736,,0.46903135873907054,
CGA_OID01450,79.52815615036093,601.1772861846468,2.0,66.0,4.365482883789189,,0.016574111063625684,
CLEC14A_OID01451,1.7638200813119498,79.37925094640093,2.0,66.0,0.7332654565183122,,0.48420954564072705,
CA6_OID01452,3.92547549392643,1107.287594480175,2.0,66.0,0.11698920131078153,,0.8897788597610428,
MIF_OID01453,21.177449815042575,491.79117844166615,2.0,66.0,1.4210418456688518,,0.248752608496748,
CRELD2_OID01454,8.992819175388698,319.5460246966879,2.0,66.0,0.9287020017523724,,0.40016667674622164,
ITGA5_OID01455,30.03180506115733,1081.8975195560536,2.0,66.0,0.9160290592262932,,0.4051306110001994,
PEAR1_OID01456,16.604578129029903,1308.0062545419441,2.0,66.0,0.41892083952601283,,0.6594928683493257,
MESDC2_OID01457,11.149855169351484,363.5593041759172,2.0,66.0,1.0120638266227937,,0.36903834832646254,
CD99L2_OID01458,3.660254232139193,312.23788974966766,2.0,66.0,0.3868473161839319,,0.6807246101414317,
SCARF1_OID01459,1.9701130424543913,141.6868305064995,2.0,66.0,0.4588551396667214,,0.6340076333359524,
LGMN_OID01460,2.428204621802031,753.1320424593841,2.0,66.0,0.10639668478026336,,0.8992218205144648,
SEMA7A_OID01461,1.0921617457942154,832.2747716773621,2.0,66.0,0.043304613857958946,,0.9576468273310961,
COLEC12_OID01462,7.594185036870621,103.35585427014742,2.0,66.0,2.4247112849718313,,0.09634994611817643,
GUSB_OID01463,12.838754437529186,914.8873858123823,2.0,66.0,0.4630940408717667,,0.6313626942952325,
STIP1_OID01465,11.952961481176752,490.71466616610104,2.0,66.0,0.8038229873189016,,0.45194750508563,
B4GAT1_OID01466,29.443909170020774,1091.5521746531526,2.0,66.0,0.8901535127438438,,0.41546393064546816,
CD69_OID01467,10.363074547522793,822.5810377783213,2.0,66.0,0.4157419687085144,,0.6615663824750513,
CRHBP_OID01468,0.6139321059110844,547.051749262909,2.0,66.0,0.03703444787876749,,0.9636629500871351,
MSMB_OID01469,3.8507756815098246,470.77042893598417,2.0,66.0,0.2699311377246766,,0.7642707719110575,
SPINT1_OID01470,6.768469356621228,98.55912935186342,2.0,66.0,2.266248598555397,,0.11171314636876141,
FSTL3_OID01471,2.1977724801094483,354.9785653458508,2.0,66.0,0.20431231326023927,,0.8157213752980819,
IL13RA1_OID01472,21.281119282034766,738.0048215505188,2.0,66.0,0.9515885476624546,,0.3913602788218503,
CD58_OID01473,0.7000824120512593,57.23260385423197,2.0,66.0,0.40366361203017787,,0.669506296602284,
SCGB3A1_OID01474,2.5794082034702934,389.7319184223712,2.0,66.0,0.2184077482262321,,0.8043762354267929,
NOV_OID01475,22.34971654697711,345.11255395265323,2.0,66.0,2.137101758840768,,0.12609100762819503,
CNTN4_OID01476,7.293605439086493,98.62678877270702,2.0,66.0,2.440401664547149,,0.09495220405039746,
CA2_OID01477,53.958997077946755,1325.1469061482264,2.0,66.0,1.343735472128149,,0.26791159693131983,
XG_OID01478,7.136666718700141,196.73550528528452,2.0,66.0,1.197089469821899,,0.30854480843310206,
ARSA_OID01479,45.03519648638652,991.4253268513833,2.0,66.0,1.4990150481333566,,0.23085487248991862,
PPIB_OID01480,23.014768960070764,458.54316104872964,2.0,66.0,1.6563050988380659,,0.19867603863586633,
SPINK5_OID01481,1.272791361053636,280.35437851425775,2.0,66.0,0.14981793805882695,,0.86115662388074,
OMD_OID01482,7.611676111843796,307.5135818544502,2.0,66.0,0.8168267241273728,,0.44624759990820173,
PEBP1_OID01483,72.90705371554424,2342.987041342528,2.0,66.0,1.0268655908717124,,0.3637774811270211,
PAMR1_OID01484,8.617209928466417,136.5808251598796,2.0,66.0,2.082048686603809,,0.13278736936018729,
ROBO1_OID01485,1.0459556195498714,78.96909864161478,2.0,66.0,0.43708914042177494,,0.6477698607178006,
FCER2_OID01486,2.2067034592777257,922.5887685502615,2.0,66.0,0.07893139027759336,,0.9241904220527435,
LAMA4_OID01487,1.4413716285208449,631.9212498108941,2.0,66.0,0.07527087236807126,,0.927571722473232,
LAIR1_OID01488,0.5848536287614099,168.9786679707271,2.0,66.0,0.11421660485849007,,0.8922406447450402,
RELT_OID01489,0.15900631025604506,426.8402416958049,2.0,66.0,0.012293143255665665,,0.9877843699362792,
TPP1_OID01490,0.32512193071392703,34.36406614807809,2.0,66.0,0.31221636192082713,,0.7328980617675174,
CD209_OID01491,1.0038489255632361,121.14802597242407,2.0,66.0,0.2734424624560306,,0.7616137120501171,
FUT3/FUT5_OID01492,1.3137029719032418,86.22216940498402,2.0,66.0,0.5027964196676897,,0.6071347494087789,
ENPP2_OID05025,3.2475596641111224,468.15897142223093,2.0,66.0,0.22891683265215326,,0.7960235549603033,
PPP1R9B_OID00936,1.337037007061982,794.4663073543238,2.0,66.0,0.05553693193104455,,0.9460212457159173,
GLB1_OID00937,14.694212181351164,711.0472240509403,2.0,66.0,0.681964552539831,,0.509149520061126,
PSIP1_OID00938,0.08299870044848129,52.12458261967923,2.0,66.0,0.05254636060655593,,0.9488499849801584,
ZBTB16_OID00939,2.5213511946714893,506.35518475435276,2.0,66.0,0.16432060326295278,,0.8488159961229937,
IRAK4_OID00940,21.825086022665403,825.7979887522986,2.0,66.0,0.8721598363737278,,0.4228094104678095,
TPSAB1_OID00941,0.34655392984514155,212.85499269617878,2.0,66.0,0.05372803118230535,,0.9477312194645402,
HCLS1_OID00942,1.6548881226303853,1318.9608790963302,2.0,66.0,0.04140479745253625,,0.959465573263483,
CNTNAP2_OID00943,9.469410541582429,1141.30281201807,2.0,66.0,0.27380161038915635,,0.7613424777293247,
CLEC4G_OID00944,44.80818557379416,1095.59020934411,2.0,66.0,1.34965620477791,,0.2663918850271547,
IRF9_OID00945,27.433995545935275,1336.6150121592173,2.0,66.0,0.6773243191047015,,0.5114696871657965,
EDAR_OID00946,5.592869287040924,213.90475751737748,2.0,66.0,0.8628358182138915,,0.42666821610033734,
IL6_OID00947,30.921288130091114,344.25116263140023,2.0,66.0,2.9641221847828048,,0.058515064545821505,
DGKZ_OID00948,15.096609875537917,950.352999577197,2.0,66.0,0.5242137670048818,,0.594464841362307,
CLEC4C_OID00949,0.9238752333098478,1157.0272890598221,2.0,66.0,0.02635018463911844,,0.9740041933604787,
IRAK1_OID00950,2.014707199249944,433.18439967002803,2.0,66.0,0.15348045226442225,,0.8580227692997417,
CLEC4A_OID00951,1.9289411296954042,103.60715932447835,2.0,66.0,0.6143885972261101,,0.5440362955301241,
PRDX1_OID00952,10.04512954272952,286.81898740147943,2.0,66.0,1.1557438296303122,,0.321111857821885,
PRDX3_OID00953,29.01604723684576,679.3536373051242,2.0,66.0,1.4094714537987325,,0.25152778128572817,
FGF2_OID00954,6.007181433988529,126.14900165581788,2.0,66.0,1.5714510992523494,,0.2154164775419803,
PRDX5_OID00955,12.858936396718061,388.6072675214972,2.0,66.0,1.091963369079869,,0.3415415795408677,
DPP10_OID00956,0.36237507724331197,846.7452238512074,2.0,66.0,0.014122757604276321,,0.985979479500267,
TRIM5_OID00957,26.084136947035407,184.98260525156104,2.0,66.0,4.653283578104999,,0.012866659182985886,
DCTN1_OID00958,0.6983926535443011,58.77261139470621,2.0,66.0,0.39213771551144366,,0.6771746038003912,
ITGA6_OID00959,0.12829824222799496,47.10286354397451,2.0,66.0,0.08988502343538379,,0.9141479667859701,
CDSN_OID00960,7.843648575669959,400.62575416332146,2.0,66.0,0.6460902732967791,,0.5273731611479574,
GALNT3_OID00961,5.135068306051167,2585.7514026691606,2.0,66.0,0.06553501389374285,,0.9366271202241461,
FXYD5_OID00962,12.197534486995453,1741.9512949880254,2.0,66.0,0.2310734170518912,,0.7943205689957255,
TRAF2_OID00963,0.661041616795534,61.211432815156535,2.0,66.0,0.3563774339366742,,0.7015473660710672,
TRIM21_OID00964,43.743588791173366,985.8632551819117,2.0,66.0,1.4642379889109054,,0.23866764958749284,
LILRB4_OID00965,10.295877505001883,697.8020629679672,2.0,66.0,0.486905923178188,,0.6167146827438097,
NTF4_OID00966,66.41550722649893,1050.630632886132,2.0,66.0,2.086091600483539,,0.13228337029496381,
KRT19_OID00967,21.64783263871718,1237.1705721897765,2.0,66.0,0.5774292511769221,,0.5641497587929556,
ITM2A_OID00968,2.582390170708806,507.52161131186017,2.0,66.0,0.16791181643105557,,0.845788396955003,
HNMT_OID00969,1.8662185383012933,151.20870036437634,2.0,66.0,0.4072861655151935,,0.6671146945647767,
CCL11_OID00970,0.7245086993197769,203.74108384773535,2.0,66.0,0.11734887547481943,,0.8894600187060384,
MILR1_OID00971,21.35073999058786,1489.9896076593036,2.0,66.0,0.47287203619913115,,0.6253048061237583,
EGLN1_OID00972,0.756045224730846,218.2591139759562,2.0,66.0,0.1143113428879144,,0.8921564112768491,
NFATC3_OID00973,0.2890613717010305,143.17628544845013,2.0,66.0,0.06662433821534282,,0.9356094217780463,
LY75_OID00974,1.469022843804534,1269.3569580860374,2.0,66.0,0.03819079695174585,,0.9625505305340907,
EIF5A_OID00975,0.44830365644080916,200.34229741173914,2.0,66.0,0.07384372074032051,,0.9288934646784113,
EIF4G1_OID00976,1.080449406814091,514.0586167201678,2.0,66.0,0.06935946459248638,,0.9330591554736227,
CD28_OID00977,7.094625777914898,875.1697540686048,2.0,66.0,0.2675168441125522,,0.7661032350987338,
PTH1R_OID00978,3.0159072567496397,59.656917568333164,2.0,66.0,1.6682883315038644,,0.19642231265330679,
BIRC2_OID00979,68.2206483172491,1005.0139177920007,2.0,66.0,2.2400499680792967,,0.11448669098095006,
HSD11B1_OID00980,18.50798651357225,2000.2996001111349,2.0,66.0,0.3053360381184652,,0.7379109584038701,
